date,open,high,low,close,volume,percent_change_price,percent_change_volume_over_last_wk,percent_change_next_weeks_price,quarter,stock_AA,stock_AXP,stock_BA,stock_BAC,stock_CAT,stock_CSCO,stock_CVX,stock_DD,stock_DIS,stock_GE,stock_HD,stock_HPQ,stock_IBM,stock_INTC,stock_JNJ,stock_JPM,stock_KO,stock_KRFT,stock_MCD,stock_MMM,stock_MRK,stock_MSFT,stock_PFE,stock_PG,stock_T,stock_TRV,stock_UTX,stock_VZ,stock_WMT,stock_XOM
2011-02-04,0.19582566937726198,0.1867503514304341,0.21610989453731996,0.2131948824513787,-0.3419035244136734,0.4395182412774982,-0.7845915765198035,-0.1836843920727127,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-11,0.2178161136018743,0.19215019292253033,0.2387696748504061,0.20893980732914225,-0.4784016002655818,-0.13015783298807238,-0.942600476678875,0.18735063490489312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-18,0.21201307970926817,0.19035024575849818,0.23597600330495702,0.22140109875854883,-0.5417246330342744,0.26442757372655395,-0.6917908515084874,-0.7164531946018878,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-25,0.2117076568728153,0.1894502721764821,0.20586643220400716,0.17672280997506637,-0.4528080646412818,-0.696742600855628,0.8643574441333635,0.6356883510648119,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-04,0.18880094413884432,0.20204990232470674,0.21859315813327476,0.2198814290720359,-0.34233310426789343,0.7412222351835319,0.7476736395325767,-0.9335019198676968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-11,0.2242299931673862,0.1900502545644929,0.19810623346664893,0.1782424796615793,-0.40637162532319804,-0.9275678688459451,-0.5159014954774549,-0.6535575611169637,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-18,0.17536233933491474,0.14175167232963204,0.14813055359806201,0.14420187868368797,-0.2887719244598475,-0.6298548481779792,0.6812159899024962,0.1258700874340507,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-25,0.15031766674577315,0.1318519629274554,0.1791713485474949,0.15666317011309455,-0.4481284492280907,0.19904472557220856,-0.9715753468446123,0.25221018388799077,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-14,-0.3200335013917641,-0.293835541366132,-0.30196097316871473,-0.27097187967166636,0.19120298885519596,1.5021118696869284,-1.0839441474099754,0.1526744536269867,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-21,-0.26658450501249853,-0.2767360433078272,-0.283336496199055,-0.2594223900541674,0.44327104073196444,0.22755042171125744,0.5155568741721118,-0.62932416616915,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-28,-0.2607814711198926,-0.2665363427116453,-0.2628495715324294,-0.28221743535186256,0.2581184190973338,-0.6040833082793043,-0.5176473499308661,0.0796403129920618,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-04,-0.28521529803612844,-0.2629364483835812,-0.26160793973445207,-0.28069776566534943,0.14361268411251632,0.14988064934169512,-0.41547625184537385,1.4551798006479038,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-11,-0.2748309215967282,-0.23623723211710532,-0.25074366150215055,-0.22051884607943434,0.30813623460965217,1.6127285443504549,0.3110037101146004,1.560659493213345,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-18,-0.23665306704010985,-0.2029382095825118,-0.2088385883204161,-0.17705629304516227,0.10750000533837585,1.724903256614428,-0.6013975977042454,-0.4864707259156293,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-25,-0.20000232666575624,-0.22483756674490205,-0.23336081633046804,-0.21717557276910573,0.15749660077579633,-0.45216265733110916,0.004079809184208398,-1.107850133527274,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-04,-0.21191381728742115,-0.22753748749095026,-0.23770652762338867,-0.2524319094962075,0.15428368404020762,-1.112982333235543,-0.14669905475429423,0.026195741102115838,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-11,-0.24825913482532191,-0.229937417042993,-0.24732917405771293,-0.24574536287555024,0.16324845834874346,0.09304383717421146,-0.11387813837412429,0.1920436716911749,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-18,-0.2543675915543807,-0.257536606891485,-0.2895446551889416,-0.24574536287555024,0.7291127335208555,0.2694184875066523,1.373634403014799,-0.4135297473012757,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-25,-0.22810122761942733,-0.25153678301137794,-0.24701876610821843,-0.24209815562791911,0.015498557864814152,-0.3745919601730624,-1.3203534319741344,0.13109918149192645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-14,-0.6975361272476058,-0.6913238734232169,-0.6778650000063469,-0.6834102325912971,-0.5964578518628444,0.5437150020335418,-1.2366452295378145,-0.14437527853792542,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-21,-0.6822649854249585,-0.6973236973033238,-0.6778650000063469,-0.6831062986539944,-0.48956678119333735,-0.08835368668397793,1.4686792851804111,-1.1018058717893986,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-28,-0.6828758310978644,-0.68982391745319,-0.6899709100366257,-0.7080288815128079,-0.39443767891613335,-1.1065544293916478,0.7280560377663156,0.7394738472077664,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-04,-0.7091421950328177,-0.7063234331234842,-0.6989727405719612,-0.6879692416508361,-0.5319141285282649,0.8515952167864755,-1.0646047550195472,-0.6991092813366492,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-11,-0.6892897106633763,-0.7054234595414681,-0.6980415167234784,-0.704077740327874,-0.3269650588561879,-0.6782978326472603,2.0733788332914633,0.2213404975877033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-18,-0.7048662753224765,-0.7150231777496393,-0.6974207008244896,-0.6964793918953089,-0.5094900298705846,0.30057484505056414,-1.1768327648678212,1.1379856598009803,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-25,-0.7033391611402119,-0.67692429611096,-0.6850043828447164,-0.6721646769111008,-0.42862097584161063,1.2754014189490739,0.6566268323456327,-0.3559511107484761,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-04,-0.6697426491303877,-0.6865240143191313,-0.665759089976068,-0.6761158180960347,-0.397376925774155,-0.31335868549457396,0.09419039608814814,0.09402219991776402,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-11,-0.6776836428781644,-0.6892239350651794,-0.6688631694710114,-0.6724686108484035,-0.4858378317154407,0.16517538511941587,-0.7390810035071367,-0.6925466180326915,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-18,-0.679210757060429,-0.694923767751281,-0.6915229497840973,-0.6940479203968882,-0.4202411912939657,-0.6713186231908992,0.45106936554983196,0.5131953201458364,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-25,-0.7015066241214941,-0.6982236708853399,-0.692143765683086,-0.6858417040897179,-0.4845782936077873,0.6109543119133429,-0.6045387682868008,0.23892933681025075,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-14,0.2734030698363105,0.2728478241099686,0.3051969760421925,0.2827957540936745,-0.554723432409123,0.26193591205630073,-1.314516160057441,-0.3341064951910382,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-21,0.28897963449541075,0.27464777127400075,0.31016350323410163,0.2718541323507809,-0.5237799178210354,-0.2901275458782689,0.23280567241129893,-0.4669743191912216,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-28,0.2785952580560105,0.2563483084396746,0.2921598421634306,0.25483383186183506,-0.48337286175622246,-0.43142877234054605,0.28296622502602203,0.07205023788865804,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-04,0.2617970020510985,0.26144815873776533,0.2843996434260724,0.2654715196674262,-0.5312635967003793,0.1418088160809181,-0.5643510056613882,0.4668547279777646,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-11,0.2724868013269517,0.29954704037644453,0.29774718525432853,0.29616884733498894,-0.4562116330575424,0.5616723841207444,0.6694669038834352,0.44658447543732077,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-18,0.3030290849722463,0.29864706679442843,0.304886568092698,0.3259543731906438,-0.563674974602738,0.5401155356796887,-1.0092841215999808,0.49062606935580927,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-25,0.2935609770422049,0.2890473485862575,0.32909838815325565,0.31865995869538155,-0.5479198816047628,0.5869525429300475,0.05934867131450708,0.5362003287740198,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-04,0.3183002267948936,0.33314605410504355,0.3455500094764551,0.3460140130526154,-0.35490496231566426,0.635419497208566,2.1012997683739867,-0.36591681737644927,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-11,0.35342385298698215,0.33224608052302745,0.36448489439560916,0.33385665556051164,-0.46745983218219317,-0.3239569366489988,-0.822733468746307,-1.0301424900781224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-18,0.32349241501459375,0.29534716366036967,0.2657751664564126,0.26972659478966265,-0.3688742461887816,-1.030342420920555,0.6918488236599749,1.171031881372197,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-25,0.2865362518037872,0.3187464767927867,0.32040696556741444,0.3463179469899182,-0.5642273676966385,1.310545154259668,-1.3687659756414272,1.0912168228609276,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-14,0.6261664459394635,0.5917384633376525,0.6125008460415777,0.6149955475654184,-0.46525025322672303,-0.11426904543807866,-1.3087098719811907,0.1085419516077795,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-21,0.6383833593975814,0.6295373537823263,0.6699263166980288,0.6438692716091656,-0.49709255806933134,0.18061673623030694,-0.4041112008680547,-0.5633707147509565,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-28,0.6261664459394635,0.6325372657223796,0.6308149150617433,0.5912887004558154,-0.45314950058129033,-0.5339436514817483,0.2734484558310514,0.05463645310799062,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-04,0.6124224182990807,0.5920384545316579,0.6317461389102262,0.6146916136281156,-0.48746586876094905,0.12328974146391343,-0.4134998344452699,0.9459479318321095,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-11,0.6225013719020279,0.6466368518406309,0.6385751137991015,0.6782138065243596,-0.5016503077438608,1.0711746492761307,-0.2662133709792666,-0.042987690160749624,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-18,0.6817534021738995,0.6505367373627007,0.7130730216777406,0.6779098725870568,-0.6505505929021158,0.019469186863854612,-1.5569952073980102,-0.8194723579949812,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-25,0.6780883281364644,0.6505367373627007,0.6733408041424664,0.6265450371829171,-0.5772043219091115,-0.8063006089444917,1.5060758885862882,0.6937117611351781,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-04,0.6341074396872401,0.6559365788547967,0.6491289840819087,0.6748705332140309,-0.49057000053582855,0.8029285140976432,1.0275175168605797,0.09952026174470874,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-11,0.6912215101039408,0.6745360328831284,0.6904132413646544,0.6961459088252132,-0.5313173015845084,0.17102242058611883,-0.5104303369836769,-1.6078108786829837,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-18,0.6826696706832583,0.6493367725866791,0.6258483878698341,0.5824746162740397,-0.4918498309569657,-1.6446766467767826,0.28669151475081384,0.8217945132884346,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-25,0.6032597332054924,0.6295373537823263,0.641058377395056,0.651163686104428,-0.6035486139134971,0.9391409500587683,-1.1636788110225091,0.14616175221309358,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-14,0.9758755936780871,1.0210258619593042,1.0234809711720694,1.0417187955382712,-0.6844252742700934,1.1067378562483836,-0.8374447777000962,0.5474849541690334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-21,1.0412360806790175,1.0387253424056198,1.0715942033436903,1.0778869340772812,-0.6902179336056582,0.6474203817002138,-0.3256096210957067,-0.8179434490283466,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-28,1.0830790092730709,1.0720243649402132,1.0700421635962187,1.0216591556762997,-0.5888550971089495,-0.804674656884538,3.413614927180393,0.08118161851788541,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-04,1.0439848862070942,1.010526170169117,1.0734566510406562,1.0474935403470211,-0.6622179625295174,0.15151978479672942,-1.192021692244537,1.4739662226187633,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-11,1.0513150342819648,1.1155230880709885,1.0889770485153727,1.1541743523402341,-0.653307327376411,1.6327073803500318,0.08535339109847102,0.43524350204599394,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-18,1.1597401412227606,1.1458221986655284,1.1879971844040635,1.1894306890673358,-0.6722826407636606,0.528054726664947,-0.5743375356407393,-1.0772757107276683,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-25,1.1905878477045082,1.1665215910518978,1.1342966091415445,1.1070645920583309,-0.647160539535108,-1.0804672870046774,0.563555631577581,0.04592392591802557,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-04,1.165237752278914,1.159021811201764,1.1644061802424943,1.1660277758950355,-0.6458185754186963,0.11402421170310167,-0.10887892042540963,-0.4662042299082729,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-11,1.186006505157714,1.1818211419461702,1.1479545589192948,1.1483996075314846,-0.6412699980804173,-0.4306098038582598,-0.0403019678652549,-0.9910557633021184,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-18,1.1441635765636602,1.0933237397145927,1.0610403330608829,1.0684649820209005,-0.6051548386959709,-0.9887747767342719,0.6085687820503982,0.7596727256195468,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-25,1.1154538299370833,1.1464221810535393,1.1622333245960343,1.1684592473934563,-0.6621557498758244,0.8730761608316119,-1.0427951832803903,0.2159716604989705,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-14,-0.503592626099985,-0.5146290601540674,-0.5741887448752412,-0.5955733247108452,-0.04898778243932045,-3.2607651302290903,1.0627330014993193,-0.2600580906224735,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-21,-0.6010225109284748,-0.6139261453698374,-0.5974693410873159,-0.6056031446418311,0.10217686565691646,-0.21137913209301248,0.38620387465896094,-1.0893905299350315,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-28,-0.6034658936200983,-0.623225872384003,-0.6123689226630435,-0.6308296614379469,-0.036435295523487454,-1.0933510594699116,-0.5345718386158352,-0.5239872218610355,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-04,-0.6248454921718046,-0.6217259164139763,-0.6275789121882657,-0.6363004723093938,-0.004763646142135598,-0.49206040480716956,-0.03012294997498799,0.07563697568065504,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
